id	trueLen	effectiveLen	percentEffective
Gorai.008G274400	784	528	0.673469387755102
Gorai.008G274500	1410	1410	1
Gorai.008G274600	2898	2898	1
Gorai.008G274700	1785	1785	1
Gorai.008G274800	1418	1418	1
Gorai.008G274900	1555	1555	1
Gorai.008G275000	159	159	1
Gorai.008G275100	606	606	1
Gorai.008G275200	2988	2988	1
Gorai.008G275300	2256	2256	1
Gorai.008G275400	851	851	1
Gorai.008G275500	2609	2609	1
Gorai.008G275600	2666	2666	1
Gorai.008G275700	2940	2940	1
Gorai.008G275800	1876	1876	1
Gorai.008G275900	2497	2497	1
Gorai.008G276000	691	691	1
Gorai.008G276100	1981	1981	1
Gorai.008G276200	695	695	1
Gorai.008G276300	2628	2628	1
Gorai.008G276400	1810	1810	1
Gorai.008G276500	2188	2188	1
Gorai.008G276600	1854	1854	1
Gorai.008G276700	907	907	1
Gorai.008G276800	672	672	1
Gorai.008G276900	1304	1304	1
Gorai.008G277000	679	679	1
Gorai.008G277100	2321	2321	1
Gorai.008G277200	881	881	1
Gorai.008G277300	459	459	1
Gorai.008G277400	1804	1804	1
Gorai.008G277500	2166	2166	1
Gorai.008G277600	5144	5144	1
Gorai.008G277700	3713	3713	1
Gorai.008G277800	933	933	1
Gorai.008G277900	1637	1637	1
Gorai.008G278000	3673	3673	1
Gorai.008G278100	1305	1305	1
Gorai.008G278200	425	425	1
Gorai.008G278300	2565	2565	1
Gorai.008G278400	1257	1257	1
Gorai.008G278500	1308	1308	1
Gorai.008G278600	1720	1720	1
Gorai.008G278700	1608	1608	1
Gorai.008G278800	1707	1707	1
Gorai.008G278900	1641	1392	0.848263254113345
Gorai.008G279000	838	838	1
Gorai.008G279100	2079	2079	1
Gorai.008G279200	1944	1944	1
Gorai.008G279300	1549	1549	1
Gorai.008G279400	632	632	1
Gorai.008G279500	1299	1299	1
Gorai.008G279600	418	418	1
Gorai.008G279700	1023	1023	1
Gorai.008G279800	1522	1522	1
Gorai.008G279900	1735	1735	1
Gorai.008G280000	3135	3135	1
Gorai.008G280100	1947	1947	1
Gorai.008G280200	1632	1632	1
Gorai.008G280300	1627	1627	1
Gorai.008G280400	506	506	1
Gorai.008G280500	2729	2729	1
Gorai.008G280600	1189	1189	1
Gorai.008G280700	1864	1864	1
Gorai.008G280800	1239	1239	1
Gorai.008G280900	2612	2612	1
Gorai.008G281000	1057	1057	1
Gorai.008G281100	1698	1698	1
Gorai.008G281200	1315	1315	1
Gorai.008G281300	1098	1098	1
Gorai.008G281400	946	946	1
Gorai.008G281500	1740	1740	1
Gorai.008G281600	1320	1320	1
Gorai.008G281700	2692	2692	1
Gorai.008G281800	2353	2353	1
Gorai.008G281900	1470	1470	1
Gorai.008G282000	2234	2234	1
Gorai.008G282100	1026	1026	1
Gorai.008G282200	2475	2475	1
Gorai.008G282300	917	917	1
Gorai.008G282400	1207	1207	1
Gorai.008G282500	2581	2581	1
Gorai.008G282600	1820	1820	1
Gorai.008G282700	1888	1888	1
Gorai.008G282800	2274	2274	1
Gorai.008G282900	1355	1355	1
Gorai.008G283000	2146	2146	1
Gorai.008G283100	2507	2507	1
Gorai.008G283200	1723	1723	1
Gorai.008G283300	1006	1006	1
Gorai.008G283400	1179	1179	1
Gorai.008G283500	2131	2131	1
Gorai.008G283600	1539	1539	1
Gorai.008G283700	426	426	1
Gorai.008G283800	2592	2592	1
Gorai.008G283900	1369	1369	1
Gorai.008G284000	2618	2618	1
Gorai.008G284100	937	937	1
Gorai.008G284200	1900	1900	1
Gorai.008G284300	1727	1727	1
Gorai.008G284400	295	295	1
Gorai.008G284500	1197	1197	1
Gorai.008G284600	1755	1755	1
Gorai.008G284700	336	336	1
Gorai.008G284800	1464	1464	1
Gorai.008G284900	2901	2901	1
Gorai.008G285000	1054	1054	1
Gorai.008G285100	963	963	1
Gorai.008G285200	993	993	1
Gorai.008G285300	1341	1341	1
Gorai.008G285400	1519	1519	1
Gorai.008G285500	2488	2488	1
Gorai.008G285600	2507	2507	1
Gorai.008G285700	1002	1002	1
Gorai.008G285800	1287	1287	1
Gorai.008G285900	2260	2260	1
Gorai.008G286000	789	129	0.163498098859316
Gorai.008G286100	1894	1894	1
Gorai.008G286200	285	285	1
Gorai.008G286300	2266	2266	1
Gorai.008G286400	1096	1096	1
Gorai.008G286500	975	975	1
Gorai.008G286600	338	299	0.884615384615385
Gorai.008G286700	930	930	1
Gorai.008G286800	2064	2064	1
Gorai.008G286900	3177	3177	1
Gorai.008G287000	2997	2997	1
Gorai.008G287100	1563	1563	1
Gorai.008G287200	1624	1624	1
Gorai.008G287300	1789	1789	1
Gorai.008G287400	3310	3310	1
Gorai.008G287500	1641	1641	1
Gorai.008G287600	3398	3398	1
Gorai.008G287700	566	566	1
Gorai.008G287800	797	797	1
Gorai.008G287900	1714	1714	1
Gorai.008G288000	1056	1056	1
Gorai.008G288100	2068	2068	1
Gorai.008G288200	1290	1290	1
Gorai.008G288300	348	348	1
Gorai.008G288400	531	531	1
Gorai.008G288500	1011	1011	1
Gorai.008G288600	3064	3064	1
Gorai.008G288700	2450	2450	1
Gorai.008G288800	1513	1513	1
Gorai.008G288900	3735	3735	1
Gorai.008G289000	2359	2359	1
Gorai.008G289100	303	303	1
Gorai.008G289200	2877	2877	1
Gorai.008G289300	3866	3866	1
Gorai.008G289400	2291	2291	1
Gorai.008G289500	1074	1074	1
Gorai.008G289600	1050	1050	1
Gorai.008G289700	1374	1374	1
Gorai.008G289800	1851	1851	1
Gorai.008G289900	1913	1913	1
Gorai.008G290000	2565	2565	1
Gorai.008G290100	1015	1015	1
Gorai.008G290200	2986	2986	1
Gorai.008G290300	1072	1072	1
Gorai.008G290400	1044	1044	1
Gorai.008G290500	900	900	1
Gorai.008G290600	696	696	1
Gorai.008G290700	789	789	1
Gorai.008G290800	4176	4176	1
Gorai.008G290900	2160	1775	0.821759259259259
Gorai.008G291000	1773	1773	1
Gorai.008G291100	2354	2354	1
Gorai.008G291200	927	927	1
Gorai.008G291300	575	575	1
Gorai.008G291400	2745	2745	1
Gorai.008G291500	704	704	1
Gorai.008G291600	812	812	1
Gorai.008G291700	972	972	1
Gorai.008G291800	966	966	1
Gorai.008G291900	1386	1386	1
Gorai.008G292000	2574	2574	1
Gorai.008G292100	1647	1647	1
Gorai.008G292200	1177	1177	1
Gorai.008G292300	2218	2218	1
Gorai.008G292400	1622	1622	1
Gorai.008G292500	1596	1596	1
Gorai.008G292600	1806	1806	1
Gorai.008G292700	966	571	0.591097308488613
Gorai.008G292800	1683	1683	1
Gorai.008G292900	819	819	1
Gorai.008G293000	2425	2425	1
Gorai.008G293100	1037	1037	1
Gorai.008G293200	2124	2124	1
Gorai.008G293300	2884	2884	1
Gorai.008G293400	1928	1928	1
Gorai.008G293500	2124	2124	1
Gorai.008G293600	2198	2198	1
Gorai.008G293700	1606	1606	1
Gorai.008G293800	1477	1477	1
Gorai.008G293900	1709	1709	1
Gorai.008G294000	2377	2377	1
Gorai.008G294100	3553	3553	1
Gorai.008G294200	1941	1941	1
Gorai.008G294300	2196	2196	1
Gorai.008G294400	2327	2327	1
Gorai.008G294500	594	594	1
Gorai.008G294600	689	689	1
Gorai.008G294700	1677	1677	1
Gorai.008G294800	2483	2483	1
Gorai.008G294900	1539	1539	1
Gorai.008G295000	1229	1229	1
Gorai.008G295100	1101	1101	1
Gorai.008G295200	2143	2143	1
Gorai.008G295300	1729	1729	1
Gorai.008G295400	3333	3333	1
Gorai.008G295500	1495	1340	0.896321070234114
Gorai.008G295600	1467	1467	1
Gorai.008G295700	1210	1210	1
Gorai.008G295800	1302	1302	1
Gorai.008G295900	1665	1665	1
Gorai.008G296000	1489	1489	1
Gorai.008G296100	1439	1439	1
Gorai.008G296200	3900	3900	1
Gorai.008G296300	2239	2239	1
Gorai.008G296400	1769	1769	1
Gorai.008G296500	766	766	1
Gorai.008G296600	1567	1567	1
Gorai.008G296700	3776	3776	1
Gorai.008G296800	1257	1257	1
Gorai.008G296900	3785	3785	1
Gorai.008G297000	2871	2871	1
Gorai.008G297100	863	863	1
Gorai.008G297200	1776	1776	1
Gorai.008G297300	5875	5875	1
Gorai.008G297400	887	887	1
Gorai.008G297500	2205	2205	1
Gorai.008G297600	986	986	1
Gorai.008G297700	926	926	1
Gorai.008G297800	2362	2362	1
Gorai.008G297900	366	366	1
Gorai.008G298000	1669	1669	1
Gorai.008G298100	1143	1143	1
Gorai.008G298200	431	431	1
Gorai.008G298300	2987	2987	1
Gorai.008G298400	762	762	1
Gorai.008G298500	1430	1430	1
Gorai.008G298600	552	140	0.253623188405797
Gorai.008G298700	656	501	0.763719512195122
Gorai.008G298800	1484	1484	1
Gorai.008G298900	751	443	0.589880159786951
Gorai.008G299000	488	436	0.89344262295082
Gorai.009G000100	1855	1855	1
Gorai.009G000200	4289	4289	1
Gorai.009G000300	1872	1872	1
Gorai.009G000400	1845	1845	1
Gorai.009G000500	1978	1978	1
Gorai.009G000600	751	751	1
Gorai.009G000700	850	850	1
Gorai.009G000800	1373	1373	1
Gorai.009G000900	983	983	1
Gorai.009G001000	1496	1496	1
Gorai.009G001100	2517	2517	1
Gorai.009G001200	2446	2446	1
Gorai.009G001300	2357	2357	1
Gorai.009G001400	1388	1388	1
Gorai.009G001500	1774	1774	1
Gorai.009G001600	2448	2448	1
Gorai.009G001700	803	803	1
Gorai.009G001800	2078	2078	1
Gorai.009G001900	1687	1687	1
Gorai.009G002000	1822	1822	1
Gorai.009G002100	2210	2210	1
Gorai.009G002200	998	998	1
Gorai.009G002300	1762	1762	1
Gorai.009G002400	2162	2162	1
Gorai.009G002500	2988	2988	1
Gorai.009G002600	1695	1695	1
Gorai.009G002700	2193	2193	1
Gorai.009G002800	519	519	1
Gorai.009G002900	2172	2172	1
Gorai.009G003000	3392	3392	1
Gorai.009G003100	1216	1216	1
Gorai.009G003200	2426	2426	1
Gorai.009G003300	2466	2466	1
Gorai.009G003400	1218	1218	1
Gorai.009G003500	2177	2177	1
Gorai.009G003600	1561	1561	1
Gorai.009G003700	903	903	1
Gorai.009G003800	1283	1283	1
Gorai.009G003900	1260	1260	1
Gorai.009G004000	507	507	1
Gorai.009G004100	1593	1593	1
Gorai.009G004200	3527	3527	1
Gorai.009G004300	2951	2951	1
Gorai.009G004400	2694	2694	1
Gorai.009G004500	1361	1361	1
Gorai.009G004600	1260	1260	1
Gorai.009G004700	1122	1122	1
Gorai.009G004800	3186	3186	1
Gorai.009G004900	3118	3118	1
Gorai.009G005000	1176	1176	1
Gorai.009G005100	1779	1779	1
Gorai.009G005200	1737	1737	1
Gorai.009G005300	1312	1312	1
Gorai.009G005400	1229	1229	1
Gorai.009G005500	751	751	1
Gorai.009G005600	2888	2888	1
Gorai.009G005700	496	496	1
Gorai.009G005800	2151	2120	0.98558809855881
Gorai.009G005900	2413	2413	1
Gorai.009G006000	986	986	1
Gorai.009G006100	1111	1111	1
Gorai.009G006200	1506	1506	1
Gorai.009G006300	1092	1092	1
Gorai.009G006400	1201	1201	1
Gorai.009G006500	2301	2301	1
Gorai.009G006600	4362	4362	1
Gorai.009G006700	1269	1269	1
Gorai.009G006800	3442	3442	1
Gorai.009G006900	1173	1173	1
Gorai.009G007000	1434	1434	1
Gorai.009G007100	2815	2815	1
Gorai.009G007200	2779	2779	1
Gorai.009G007300	1836	1836	1
Gorai.009G007400	3754	3754	1
Gorai.009G007500	2135	2135	1
Gorai.009G007600	905	905	1
Gorai.009G007700	921	921	1
Gorai.009G007800	2621	2621	1
Gorai.009G007900	1374	1374	1
Gorai.009G008000	1988	1988	1
Gorai.009G008100	1303	1303	1
Gorai.009G008200	2109	2109	1
Gorai.009G008300	751	751	1
Gorai.009G008400	2059	2059	1
Gorai.009G008500	2096	2096	1
Gorai.009G008600	1576	1576	1
Gorai.009G008700	1047	1047	1
Gorai.009G008800	1650	1650	1
Gorai.009G008900	1181	1181	1
Gorai.009G009000	942	942	1
Gorai.009G009100	4572	4572	1
Gorai.009G009200	2049	2049	1
Gorai.009G009300	3540	3540	1
Gorai.009G009400	471	471	1
Gorai.009G009500	3865	3865	1
Gorai.009G009600	2915	2915	1
Gorai.009G009700	3722	3722	1
Gorai.009G009800	3220	3220	1
Gorai.009G009900	2251	2251	1
Gorai.009G010000	2132	2132	1
Gorai.009G010100	828	828	1
Gorai.009G010200	3914	3914	1
Gorai.009G010300	1116	1116	1
Gorai.009G010400	3295	3295	1
Gorai.009G010500	1303	1303	1
Gorai.009G010600	2022	2022	1
Gorai.009G010700	429	429	1
Gorai.009G010800	2026	2026	1
Gorai.009G010900	1820	1820	1
Gorai.009G011000	1611	1611	1
Gorai.009G011100	684	684	1
Gorai.009G011200	2166	2166	1
Gorai.009G011300	2059	2059	1
Gorai.009G011400	2071	2071	1
Gorai.009G011500	3916	3916	1
Gorai.009G011600	1730	1730	1
Gorai.009G011700	1003	1003	1
Gorai.009G011800	7434	7434	1
Gorai.009G011900	1671	1671	1
Gorai.009G012000	1996	1996	1
Gorai.009G012100	2362	2362	1
Gorai.009G012200	344	344	1
Gorai.009G012300	1481	1481	1
Gorai.009G012400	5275	5275	1
Gorai.009G012500	420	420	1
Gorai.009G012600	1559	1559	1
Gorai.009G012700	1853	1853	1
Gorai.009G012800	806	806	1
Gorai.009G012900	370	370	1
Gorai.009G013000	1843	1843	1
Gorai.009G013100	1031	1031	1
Gorai.009G013200	955	955	1
Gorai.009G013300	1037	1037	1
Gorai.009G013400	1626	1626	1
Gorai.009G013500	1300	1300	1
Gorai.009G013600	689	689	1
Gorai.009G013700	618	618	1
Gorai.009G013800	2362	2362	1
Gorai.009G013900	777	777	1
Gorai.009G014000	3029	3029	1
Gorai.009G014100	2757	2757	1
Gorai.009G014200	1420	1420	1
Gorai.009G014300	2202	2202	1
Gorai.009G014400	885	885	1
Gorai.009G014500	3028	3028	1
Gorai.009G014600	1378	1378	1
Gorai.009G014700	2156	2156	1
Gorai.009G014800	435	435	1
Gorai.009G014900	1166	1166	1
Gorai.009G015000	1552	1552	1
Gorai.009G015100	2891	2891	1
Gorai.009G015200	1998	1998	1
Gorai.009G015300	1647	1647	1
Gorai.009G015400	968	968	1
Gorai.009G015500	1178	1178	1
Gorai.009G015600	1499	1499	1
Gorai.009G015700	1434	1434	1
Gorai.009G015800	1826	1826	1
Gorai.009G015900	734	734	1
Gorai.009G016000	1657	1657	1
Gorai.009G016100	2513	2513	1
Gorai.009G016200	1351	1351	1
Gorai.009G016300	513	513	1
Gorai.009G016400	670	670	1
Gorai.009G016500	911	911	1
Gorai.009G016600	1476	1476	1
Gorai.009G016700	1236	1236	1
Gorai.009G016800	874	874	1
Gorai.009G016900	1254	1254	1
Gorai.009G017000	789	789	1
Gorai.009G017100	2920	2920	1
Gorai.009G017200	1332	1332	1
Gorai.009G017300	1271	1271	1
Gorai.009G017400	1959	1959	1
Gorai.009G017500	967	967	1
Gorai.009G017600	1283	1283	1
Gorai.009G017700	1439	1439	1
Gorai.009G017800	1412	1412	1
Gorai.009G017900	1410	1410	1
Gorai.009G018000	1531	1531	1
Gorai.009G018100	5177	5177	1
Gorai.009G018200	767	767	1
Gorai.009G018300	889	889	1
Gorai.009G018400	1426	1426	1
Gorai.009G018500	997	997	1
Gorai.009G018600	1351	1351	1
Gorai.009G018700	950	950	1
Gorai.009G018800	591	591	1
Gorai.009G018900	1001	1001	1
Gorai.009G019000	1870	1870	1
Gorai.009G019100	2571	2571	1
Gorai.009G019200	1790	1790	1
Gorai.009G019300	1058	1058	1
Gorai.009G019400	834	834	1
Gorai.009G019500	991	991	1
Gorai.009G019600	1799	1799	1
Gorai.009G019700	1467	1467	1
Gorai.009G019800	1025	1025	1
Gorai.009G019900	2104	2104	1
Gorai.009G020000	1086	1086	1
Gorai.009G020100	1460	1460	1
Gorai.009G020200	1047	1047	1
Gorai.009G020300	1017	1017	1
Gorai.009G020400	1649	1649	1
Gorai.009G020500	2121	2121	1
Gorai.009G020600	1609	1609	1
Gorai.009G020700	741	741	1
Gorai.009G020800	1793	1793	1
Gorai.009G020900	1719	1719	1
Gorai.009G021000	2609	2609	1
Gorai.009G021100	1845	1845	1
Gorai.009G021200	420	420	1
Gorai.009G021300	1447	1447	1
Gorai.009G021400	636	636	1
Gorai.009G021500	1866	1866	1
Gorai.009G021600	1508	1508	1
Gorai.009G021700	2661	2661	1
Gorai.009G021800	531	531	1
Gorai.009G021900	3552	3552	1
Gorai.009G022000	1510	1510	1
Gorai.009G022100	2008	2008	1
Gorai.009G022200	3541	3511	0.991527817000847
Gorai.009G022300	2716	2716	1
Gorai.009G022400	4801	4801	1
Gorai.009G022500	732	732	1
Gorai.009G022600	2360	2360	1
Gorai.009G022700	8215	8215	1
Gorai.009G022800	2420	2420	1
Gorai.009G022900	710	710	1
Gorai.009G023000	1052	1052	1
Gorai.009G023100	2060	2060	1
Gorai.009G023200	2814	2814	1
Gorai.009G023300	1217	1217	1
Gorai.009G023400	877	877	1
Gorai.009G023500	3208	3208	1
Gorai.009G023600	1456	1456	1
Gorai.009G023700	3764	3764	1
Gorai.009G023800	2339	2339	1
Gorai.009G023900	4083	4083	1
Gorai.009G024000	1897	1897	1
Gorai.009G024100	2369	2369	1
Gorai.009G024200	456	456	1
Gorai.009G024300	1983	1983	1
Gorai.009G024400	1041	1041	1
Gorai.009G024500	1037	1037	1
Gorai.009G024600	2689	2689	1
Gorai.009G024700	1408	1408	1
Gorai.009G024800	2001	2001	1
Gorai.009G024900	1317	1317	1
Gorai.009G025000	2151	2151	1
Gorai.009G025100	2555	2555	1
Gorai.009G025200	3763	3646	0.968907786340686
Gorai.009G025300	2287	2287	1
Gorai.009G025400	1107	1107	1
Gorai.009G025500	1436	1436	1
Gorai.009G025600	1555	1555	1
Gorai.009G025700	1106	1106	1
Gorai.009G025800	1255	1255	1
Gorai.009G025900	2234	2234	1
Gorai.009G026000	2365	2365	1
Gorai.009G026100	1867	1867	1
Gorai.009G026200	1428	1428	1
Gorai.009G026300	1179	1179	1
Gorai.009G026400	1446	1446	1
Gorai.009G026500	4441	4441	1
Gorai.009G026600	1742	1742	1
Gorai.009G026700	1387	1387	1
Gorai.009G026800	1076	1076	1
Gorai.009G026900	1980	1980	1
Gorai.009G027000	2249	2249	1
Gorai.009G027100	2543	2543	1
Gorai.009G027200	4005	4005	1
Gorai.009G027300	2887	2887	1
Gorai.009G027400	1964	1964	1
Gorai.009G027500	2402	2402	1
Gorai.009G027600	498	498	1
Gorai.009G027700	3177	3177	1
Gorai.009G027800	2083	2083	1
Gorai.009G027900	1636	1636	1
Gorai.009G028000	5255	5255	1
Gorai.009G028100	2221	2221	1
Gorai.009G028200	1841	1634	0.887561108093427
Gorai.009G028300	1592	1592	1
Gorai.009G028400	925	925	1
Gorai.009G028500	1029	1029	1
Gorai.009G028600	2068	2068	1
Gorai.009G028700	1862	1862	1
Gorai.009G028800	2000	2000	1
Gorai.009G028900	2921	2921	1
Gorai.009G029000	1127	1127	1
Gorai.009G029100	2312	2312	1
Gorai.009G029200	1022	1022	1
Gorai.009G029300	2485	2485	1
Gorai.009G029400	977	977	1
Gorai.009G029500	584	584	1
Gorai.009G029600	1786	1786	1
Gorai.009G029700	731	731	1
Gorai.009G029800	1094	1094	1
Gorai.009G029900	880	880	1
Gorai.009G030000	3964	3964	1
Gorai.009G030100	858	858	1
Gorai.009G030200	3850	3850	1
Gorai.009G030300	1276	1276	1
Gorai.009G030400	1108	1108	1
Gorai.009G030500	1317	1317	1
Gorai.009G030600	1674	1674	1
Gorai.009G030700	1358	1358	1
Gorai.009G030800	1908	1908	1
Gorai.009G030900	1374	1374	1
Gorai.009G031000	1216	1216	1
Gorai.009G031100	915	915	1
Gorai.009G031200	1202	1202	1
Gorai.009G031300	1467	1467	1
Gorai.009G031400	1449	1449	1
Gorai.009G031500	2484	2484	1
Gorai.009G031600	1948	1948	1
Gorai.009G031700	1038	1038	1
Gorai.009G031800	1520	1520	1
Gorai.009G031900	1566	1566	1
Gorai.009G032000	1955	1955	1
Gorai.009G032100	924	924	1
Gorai.009G032200	4115	4115	1
Gorai.009G032300	1799	1799	1
Gorai.009G032400	2556	2556	1
Gorai.009G032500	1449	1449	1
Gorai.009G032600	2392	2392	1
Gorai.009G032700	636	636	1
Gorai.009G032800	2050	2050	1
Gorai.009G032900	1990	1990	1
Gorai.009G033000	2777	2777	1
Gorai.009G033100	1185	1185	1
Gorai.009G033200	703	703	1
Gorai.009G033300	1503	1503	1
Gorai.009G033400	2313	2313	1
Gorai.009G033500	2147	2147	1
Gorai.009G033600	899	899	1
Gorai.009G033700	4667	4667	1
Gorai.009G033800	1376	1376	1
Gorai.009G033900	1417	1417	1
Gorai.009G034000	2232	2232	1
Gorai.009G034100	1320	1320	1
Gorai.009G034200	2160	2160	1
Gorai.009G034300	5353	5353	1
Gorai.009G034400	4187	4187	1
Gorai.009G034500	2085	2085	1
Gorai.009G034600	734	734	1
Gorai.009G034700	1158	1158	1
Gorai.009G034800	1037	1037	1
Gorai.009G034900	1294	1294	1
Gorai.009G035000	1796	1796	1
Gorai.009G035100	970	970	1
Gorai.009G035200	1729	1729	1
Gorai.009G035300	3394	3394	1
Gorai.009G035400	1828	1828	1
Gorai.009G035500	1278	1278	1
Gorai.009G035600	699	699	1
Gorai.009G035700	1224	1224	1
Gorai.009G035800	1247	1247	1
Gorai.009G035900	3141	3141	1
Gorai.009G036000	2038	2038	1
Gorai.009G036100	2038	2038	1
Gorai.009G036200	324	324	1
Gorai.009G036300	901	901	1
Gorai.009G036400	786	786	1
Gorai.009G036500	999	999	1
Gorai.009G036600	2743	2743	1
Gorai.009G036700	2110	2110	1
Gorai.009G036800	1283	1283	1
Gorai.009G036900	664	664	1
Gorai.009G037000	616	616	1
Gorai.009G037100	4854	4854	1
Gorai.009G037200	2523	2523	1
Gorai.009G037300	570	570	1
Gorai.009G037400	597	597	1
Gorai.009G037500	1581	1581	1
Gorai.009G037600	1270	1270	1
Gorai.009G037700	678	678	1
Gorai.009G037800	602	602	1
Gorai.009G037900	6084	6084	1
Gorai.009G038000	2972	2972	1
Gorai.009G038100	1309	1309	1
Gorai.009G038200	2329	2329	1
Gorai.009G038300	2053	2053	1
Gorai.009G038400	1331	1331	1
Gorai.009G038500	2328	2328	1
Gorai.009G038600	4079	4079	1
Gorai.009G038700	6069	6069	1
Gorai.009G038800	1481	1481	1
Gorai.009G038900	1793	1793	1
Gorai.009G039000	2129	2129	1
Gorai.009G039100	2105	2105	1
Gorai.009G039200	2450	2450	1
Gorai.009G039300	6180	6180	1
Gorai.009G039400	1106	1106	1
Gorai.009G039500	1255	1255	1
Gorai.009G039600	2021	2021	1
Gorai.009G039700	2073	2073	1
Gorai.009G039800	2189	2189	1
Gorai.009G039900	2878	2878	1
Gorai.009G040000	691	691	1
Gorai.009G040100	682	682	1
Gorai.009G040200	2464	2464	1
Gorai.009G040300	1222	1222	1
Gorai.009G040400	5253	5253	1
Gorai.009G040500	999	999	1
Gorai.009G040600	1316	1316	1
Gorai.009G040700	1919	1919	1
Gorai.009G040800	1381	1381	1
Gorai.009G040900	898	898	1
Gorai.009G041000	1405	1405	1
Gorai.009G041100	736	736	1
Gorai.009G041200	1288	1288	1
Gorai.009G041300	3411	3411	1
Gorai.009G041400	1506	1506	1
Gorai.009G041500	1886	1886	1
Gorai.009G041600	1540	1540	1
Gorai.009G041700	1436	1436	1
Gorai.009G041800	1059	1059	1
Gorai.009G041900	399	399	1
Gorai.009G042000	1167	1167	1
Gorai.009G042100	896	896	1
Gorai.009G042200	1808	1808	1
Gorai.009G042300	1195	57	0.0476987447698745
Gorai.009G042400	1335	1335	1
Gorai.009G042500	1119	1119	1
Gorai.009G042600	3134	3134	1
Gorai.009G042700	2447	2447	1
Gorai.009G042800	2325	2325	1
Gorai.009G042900	809	809	1
Gorai.009G043000	1080	1080	1
Gorai.009G043100	826	826	1
Gorai.009G043200	821	0	0
Gorai.009G043300	645	0	0
Gorai.009G043400	2273	2273	1
Gorai.009G043500	1641	1641	1
Gorai.009G043600	1321	1321	1
Gorai.009G043700	561	561	1
Gorai.009G043800	2445	2445	1
Gorai.009G043900	2266	2266	1
Gorai.009G044000	1820	1820	1
Gorai.009G044100	1309	1309	1
Gorai.009G044200	1630	1630	1
Gorai.009G044300	2410	2410	1
Gorai.009G044400	1036	1036	1
Gorai.009G044500	2625	2625	1
Gorai.009G044600	2366	2366	1
Gorai.009G044700	1597	1597	1
Gorai.009G044800	2114	2114	1
Gorai.009G044900	1298	1298	1
Gorai.009G045000	1379	1379	1
Gorai.009G045100	3614	3614	1
Gorai.009G045200	3754	3754	1
Gorai.009G045300	1208	1208	1
Gorai.009G045400	1467	1467	1
Gorai.009G045500	891	891	1
Gorai.009G045600	1551	1551	1
Gorai.009G045700	764	764	1
Gorai.009G045800	1717	1717	1
Gorai.009G045900	2371	2371	1
Gorai.009G046000	2721	2721	1
Gorai.009G046100	2461	2461	1
Gorai.009G046200	900	900	1
Gorai.009G046300	1143	1143	1
Gorai.009G046400	1900	1900	1
Gorai.009G046500	1170	1170	1
Gorai.009G046600	1879	1879	1
Gorai.009G046700	1867	1867	1
Gorai.009G046800	1398	1398	1
Gorai.009G046900	732	732	1
Gorai.009G047000	1104	1104	1
Gorai.009G047100	633	633	1
Gorai.009G047200	2192	2192	1
Gorai.009G047300	1064	1064	1
Gorai.009G047400	1401	1401	1
Gorai.009G047500	2499	2499	1
Gorai.009G047600	1653	1653	1
Gorai.009G047700	4711	4711	1
Gorai.009G047800	795	795	1
Gorai.009G047900	1402	1402	1
Gorai.009G048000	1233	1233	1
Gorai.009G048100	3523	3523	1
Gorai.009G048200	3505	3505	1
Gorai.009G048300	1163	1163	1
Gorai.009G048400	1996	1996	1
Gorai.009G048500	1626	1626	1
Gorai.009G048600	2059	2059	1
Gorai.009G048700	1358	1358	1
Gorai.009G048800	3234	3234	1
Gorai.009G048900	1930	1930	1
Gorai.009G049000	3404	3404	1
Gorai.009G049100	2898	2898	1
Gorai.009G049200	1271	1271	1
Gorai.009G049300	1552	1552	1
Gorai.009G049400	921	921	1
Gorai.009G049500	1221	1221	1
Gorai.009G049600	288	288	1
Gorai.009G049700	3711	3711	1
Gorai.009G049800	1656	1656	1
Gorai.009G049900	1598	1598	1
Gorai.009G050000	1321	1321	1
Gorai.009G050100	924	924	1
Gorai.009G050200	798	798	1
Gorai.009G050300	1861	1861	1
Gorai.009G050400	2129	2129	1
Gorai.009G050500	906	906	1
Gorai.009G050600	1991	1991	1
Gorai.009G050700	1392	1392	1
Gorai.009G050800	1148	1148	1
Gorai.009G050900	1782	1782	1
Gorai.009G051000	3713	3713	1
Gorai.009G051100	1986	1986	1
Gorai.009G051200	1688	1688	1
Gorai.009G051300	2985	2985	1
Gorai.009G051400	1156	1156	1
Gorai.009G051500	2578	2578	1
Gorai.009G051600	619	619	1
Gorai.009G051700	2130	2130	1
Gorai.009G051800	971	971	1
Gorai.009G051900	790	790	1
Gorai.009G052000	2276	2276	1
Gorai.009G052100	1838	1838	1
Gorai.009G052200	1315	1315	1
Gorai.009G052300	630	525	0.833333333333333
Gorai.009G052400	2725	2725	1
Gorai.009G052500	2913	2913	1
Gorai.009G052600	1013	1013	1
Gorai.009G052700	936	936	1
Gorai.009G052800	1712	1712	1
Gorai.009G052900	2062	2062	1
Gorai.009G053000	8551	8551	1
Gorai.009G053100	2811	2811	1
Gorai.009G053200	3286	3286	1
Gorai.009G053300	5643	5643	1
Gorai.009G053400	938	938	1
Gorai.009G053500	2859	2859	1
Gorai.009G053600	404	404	1
Gorai.009G053700	1415	1415	1
Gorai.009G053800	1261	1261	1
Gorai.009G053900	2877	2877	1
Gorai.009G054000	1566	1566	1
Gorai.009G054100	1764	1764	1
Gorai.009G054200	2856	2856	1
